REF_DATE,GEO,DGUID,Statistics (3),Knowledge of languages (324),Single and multiple responses of knowledge of languages (3),SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
2021,British Columbia,2021A000259,Count,Pangasinan,Multiple responses of knowledge of languages,units,0,141.1.1.1.143.3,925
2021,British Columbia,2021A000259,Count,"Tagalog (Pilipino, Filipino)",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.144.1,133780
2021,British Columbia,2021A000259,Count,"Tagalog (Pilipino, Filipino)",Single responses of knowledge of languages,units,0,141.1.1.1.144.2,435
2021,British Columbia,2021A000259,Count,"Tagalog (Pilipino, Filipino)",Multiple responses of knowledge of languages,units,0,141.1.1.1.144.3,133340
2021,British Columbia,2021A000259,Count,Waray-Waray,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.145.1,865
2021,British Columbia,2021A000259,Count,Waray-Waray,Multiple responses of knowledge of languages,units,0,141.1.1.1.145.3,865
2021,British Columbia,2021A000259,Count,"Austronesian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.146.1,3585
2021,British Columbia,2021A000259,Count,"Austronesian languages, n.i.e.",Single responses of knowledge of languages,units,0,141.1.1.1.146.2,40
2021,British Columbia,2021A000259,Count,"Austronesian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.146.3,3555
2021,British Columbia,2021A000259,Count,Creole languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.147.1,3225
2021,British Columbia,2021A000259,Count,Creole languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.147.3,3225
2021,British Columbia,2021A000259,Count,Haitian Creole,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.148.1,465
2021,British Columbia,2021A000259,Count,Haitian Creole,Multiple responses of knowledge of languages,units,0,141.1.1.1.148.3,465
2021,British Columbia,2021A000259,Count,Jamaican English Creole,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.149.1,270
2021,British Columbia,2021A000259,Count,Jamaican English Creole,Multiple responses of knowledge of languages,units,0,141.1.1.1.149.3,270
2021,British Columbia,2021A000259,Count,Krio,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.150.1,160
2021,British Columbia,2021A000259,Count,Krio,Multiple responses of knowledge of languages,units,0,141.1.1.1.150.3,160
2021,British Columbia,2021A000259,Count,Morisyen,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.151.1,1065
2021,British Columbia,2021A000259,Count,Morisyen,Multiple responses of knowledge of languages,units,0,141.1.1.1.151.3,1065
2021,British Columbia,2021A000259,Count,Sango,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.152.1,15
2021,British Columbia,2021A000259,Count,Sango,Multiple responses of knowledge of languages,units,0,141.1.1.1.152.3,15
2021,British Columbia,2021A000259,Count,"Creole, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.153.1,835
2021,British Columbia,2021A000259,Count,"Creole, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.153.3,835
2021,British Columbia,2021A000259,Count,"Creole languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.154.1,555
2021,British Columbia,2021A000259,Count,"Creole languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.154.3,555
2021,British Columbia,2021A000259,Count,Dravidian languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.155.1,20585
2021,British Columbia,2021A000259,Count,Dravidian languages,Single responses of knowledge of languages,units,0,141.1.1.1.155.2,475
2021,British Columbia,2021A000259,Count,Dravidian languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.155.3,20115
2021,British Columbia,2021A000259,Count,Kannada,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.156.1,1620
2021,British Columbia,2021A000259,Count,Kannada,Multiple responses of knowledge of languages,units,0,141.1.1.1.156.3,1620
2021,British Columbia,2021A000259,Count,Malayalam,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.157.1,6760
2021,British Columbia,2021A000259,Count,Malayalam,Single responses of knowledge of languages,units,0,141.1.1.1.157.2,115
2021,British Columbia,2021A000259,Count,Malayalam,Multiple responses of knowledge of languages,units,0,141.1.1.1.157.3,6650
2021,British Columbia,2021A000259,Count,Tamil,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.158.1,9735
2021,British Columbia,2021A000259,Count,Tamil,Single responses of knowledge of languages,units,0,141.1.1.1.158.2,240
2021,British Columbia,2021A000259,Count,Tamil,Multiple responses of knowledge of languages,units,0,141.1.1.1.158.3,9495
2021,British Columbia,2021A000259,Count,Telugu,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.159.1,4860
2021,British Columbia,2021A000259,Count,Telugu,Single responses of knowledge of languages,units,0,141.1.1.1.159.2,120
2021,British Columbia,2021A000259,Count,Telugu,Multiple responses of knowledge of languages,units,0,141.1.1.1.159.3,4740
2021,British Columbia,2021A000259,Count,Tulu,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.160.1,205
2021,British Columbia,2021A000259,Count,Tulu,Multiple responses of knowledge of languages,units,0,141.1.1.1.160.3,205
2021,British Columbia,2021A000259,Count,"Dravidian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.161.1,45
2021,British Columbia,2021A000259,Count,"Dravidian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.161.3,45
2021,British Columbia,2021A000259,Count,Georgian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.162.1,240
2021,British Columbia,2021A000259,Count,Georgian,Single responses of knowledge of languages,units,0,141.1.1.1.162.2,20
2021,British Columbia,2021A000259,Count,Georgian,Multiple responses of knowledge of languages,units,0,141.1.1.1.162.3,225
2021,British Columbia,2021A000259,Count,Hmong-Mien languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.163.1,155
2021,British Columbia,2021A000259,Count,Hmong-Mien languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.163.3,155
2021,British Columbia,2021A000259,Count,Indo-European languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.164.1,906565
2021,British Columbia,2021A000259,Count,Indo-European languages,Single responses of knowledge of languages,units,0,141.1.1.1.164.2,50510
2021,British Columbia,2021A000259,Count,Indo-European languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.164.3,856050
2021,British Columbia,2021A000259,Count,Albanian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.165.1,2195
2021,British Columbia,2021A000259,Count,Albanian,Single responses of knowledge of languages,units,0,141.1.1.1.165.2,50
2021,British Columbia,2021A000259,Count,Albanian,Multiple responses of knowledge of languages,units,0,141.1.1.1.165.3,2145
2021,British Columbia,2021A000259,Count,Armenian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.166.1,1595
2021,British Columbia,2021A000259,Count,Armenian,Single responses of knowledge of languages,units,0,141.1.1.1.166.2,15
2021,British Columbia,2021A000259,Count,Armenian,Multiple responses of knowledge of languages,units,0,141.1.1.1.166.3,1580
2021,British Columbia,2021A000259,Count,Balto-Slavic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.167.1,101400
2021,British Columbia,2021A000259,Count,Balto-Slavic languages,Single responses of knowledge of languages,units,0,141.1.1.1.167.2,2330
2021,British Columbia,2021A000259,Count,Balto-Slavic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.167.3,99070
2021,British Columbia,2021A000259,Count,Baltic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.168.1,1485
2021,British Columbia,2021A000259,Count,Baltic languages,Single responses of knowledge of languages,units,0,141.1.1.1.168.2,15
2021,British Columbia,2021A000259,Count,Baltic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.168.3,1465
2021,British Columbia,2021A000259,Count,Latvian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.169.1,735
2021,British Columbia,2021A000259,Count,Latvian,Single responses of knowledge of languages,units,0,141.1.1.1.169.2,15
2021,British Columbia,2021A000259,Count,Latvian,Multiple responses of knowledge of languages,units,0,141.1.1.1.169.3,715
2021,British Columbia,2021A000259,Count,Lithuanian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.170.1,750
2021,British Columbia,2021A000259,Count,Lithuanian,Multiple responses of knowledge of languages,units,0,141.1.1.1.170.3,750
2021,British Columbia,2021A000259,Count,Slavic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.171.1,100340
2021,British Columbia,2021A000259,Count,Slavic languages,Single responses of knowledge of languages,units,0,141.1.1.1.171.2,2310
2021,British Columbia,2021A000259,Count,Slavic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.171.3,98025
2021,British Columbia,2021A000259,Count,Belarusian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.172.1,330
2021,British Columbia,2021A000259,Count,Belarusian,Multiple responses of knowledge of languages,units,0,141.1.1.1.172.3,330
2021,British Columbia,2021A000259,Count,Bulgarian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.173.1,2475
2021,British Columbia,2021A000259,Count,Bulgarian,Single responses of knowledge of languages,units,0,141.1.1.1.173.2,35
2021,British Columbia,2021A000259,Count,Bulgarian,Multiple responses of knowledge of languages,units,0,141.1.1.1.173.3,2440
2021,British Columbia,2021A000259,Count,Czech,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.174.1,7935
2021,British Columbia,2021A000259,Count,Czech,Single responses of knowledge of languages,units,0,141.1.1.1.174.2,45
2021,British Columbia,2021A000259,Count,Czech,Multiple responses of knowledge of languages,units,0,141.1.1.1.174.3,7885
2021,British Columbia,2021A000259,Count,Macedonian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.175.1,510
2021,British Columbia,2021A000259,Count,Macedonian,Multiple responses of knowledge of languages,units,0,141.1.1.1.175.3,505
2021,British Columbia,2021A000259,Count,Polish,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.176.1,19645
2021,British Columbia,2021A000259,Count,Polish,Single responses of knowledge of languages,units,0,141.1.1.1.176.2,275
2021,British Columbia,2021A000259,Count,Polish,Multiple responses of knowledge of languages,units,0,141.1.1.1.176.3,19365
2021,British Columbia,2021A000259,Count,Russian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.177.1,42395
2021,British Columbia,2021A000259,Count,Russian,Single responses of knowledge of languages,units,0,141.1.1.1.177.2,1440
2021,British Columbia,2021A000259,Count,Russian,Multiple responses of knowledge of languages,units,0,141.1.1.1.177.3,40950
2021,British Columbia,2021A000259,Count,Rusyn,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.178.1,45
2021,British Columbia,2021A000259,Count,Rusyn,Multiple responses of knowledge of languages,units,0,141.1.1.1.178.3,45
2021,British Columbia,2021A000259,Count,Serbo-Croatian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.179.1,21620
2021,British Columbia,2021A000259,Count,Serbo-Croatian,Single responses of knowledge of languages,units,0,141.1.1.1.179.2,410
2021,British Columbia,2021A000259,Count,Serbo-Croatian,Multiple responses of knowledge of languages,units,0,141.1.1.1.179.3,21210
2021,British Columbia,2021A000259,Count,Bosnian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.180.1,3150
2021,British Columbia,2021A000259,Count,Bosnian,Single responses of knowledge of languages,units,0,141.1.1.1.180.2,45
2021,British Columbia,2021A000259,Count,Bosnian,Multiple responses of knowledge of languages,units,0,141.1.1.1.180.3,3105
2021,British Columbia,2021A000259,Count,Croatian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.181.1,11060
2021,British Columbia,2021A000259,Count,Croatian,Single responses of knowledge of languages,units,0,141.1.1.1.181.2,110
2021,British Columbia,2021A000259,Count,Croatian,Multiple responses of knowledge of languages,units,0,141.1.1.1.181.3,10955
2021,British Columbia,2021A000259,Count,Serbian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.182.1,11065
2021,British Columbia,2021A000259,Count,Serbian,Single responses of knowledge of languages,units,0,141.1.1.1.182.2,260
2021,British Columbia,2021A000259,Count,Serbian,Multiple responses of knowledge of languages,units,0,141.1.1.1.182.3,10810
2021,British Columbia,2021A000259,Count,"Serbo-Croatian, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.183.1,485
2021,British Columbia,2021A000259,Count,"Serbo-Croatian, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.183.3,485
2021,British Columbia,2021A000259,Count,Slovak,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.184.1,4310
2021,British Columbia,2021A000259,Count,Slovak,Single responses of knowledge of languages,units,0,141.1.1.1.184.2,15
2021,British Columbia,2021A000259,Count,Slovak,Multiple responses of knowledge of languages,units,0,141.1.1.1.184.3,4300
2021,British Columbia,2021A000259,Count,Slovene (Slovenian),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.185.1,1285
2021,British Columbia,2021A000259,Count,Slovene (Slovenian),Multiple responses of knowledge of languages,units,0,141.1.1.1.185.3,1280
2021,British Columbia,2021A000259,Count,Ukrainian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.186.1,12205
